Device Type,Weight,Size,Resolution,PPI,Ethernet,Speed,Generation,Solid State Drive,Laptop Brand,Price,OS,Warranty,Touch,Anti Glare Screen,Camera,Optical Drive,Processor,Brand,RAM,USB Type-C,USB 3.0,USB 2.0,Max Speed
Netbook,2.38,15.6,1920 x 1080 pixels,141,1,2.6,9,256,HP,15459214.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,3,0,4.5
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.6,9,512,HP,21098745.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,12 GB DDR4,1,2,0,4.5
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.3,9,512,ASUS,12706384.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,2,1,2.3
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.6,9,256,MSI,27337864.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.1,9,256,ASUS,11218725.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,3,1,2.1
Netbook,1.18,14.0,1920 x 1080 pixels,157,0,1.6,8,512,MSI,9991264.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,INTEL,8 GB DDR4,1,2,0,3.9
Netbook,2.2,15.6,1920 x 1080 pixels,141,0,2.3,8,512,ASUS,11216839.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,3,1,2.3
Netbook,2.2,15.6,1920 x 1080 pixels,141,0,2.3,8,256,ASUS,13363669.8,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,2,1,2.3
Netbook,2.4,15.6,1920 x 1080 pixels,141,0,2.6,9,512,MSI,22624114.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.5
Netbook,2.38,15.6,3840 x 2160 pixels,282,1,2.2,8,256,HP,30987249.750000004,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.1
Netbook,1.4,14.0,1920 x 1080 pixels,157,0,1.6,8,256,ASUS,9425614.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,INTEL,8 GB DDR4,1,1,2,3.9
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.1,8,256,ASUS,10671930.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,0,2,1,3.7
Netbook,4.42,17.3,1920 x 1080 pixels,127,1,2.2,8,512,Dell,43176064.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.1
Netbook,2.18,15.6,1920 x 1080 pixels,141,1,2.2,8,512,Dell,34597039.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,0,4.1
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.2,8,256,ASUS,31108864.500000004,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.22,15.6,1920 x 1080 pixels,141,1,2.1,8,256,ASUS,9762553.35,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,0,2,0,3.7
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,8,128,Lenovo,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,2.2,17.3,1920 x 1080 pixels,127,1,2.2,8,128,MSI,14141061.45,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.1
Netbook,1.6,15.6,1920 x 1080 pixels,141,1,1.8,8,512,MSI,19232100.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.0
Ultrabook,2.6,15.6,1920 x 1080 pixels,141,1,2.6,8,512,HP,52228350.0,Windows 10 Pro,3,0,1,1,0,Intel Core i7,NVIDIA,8 GB,1,3,0,4.3
Netbook,2.6,15.6,1920 x 1080 pixels,141,1,2.3,8,256,ASUS,11876764.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.0
Netbook,4.42,17.3,2560 x 1440 pixels,170,1,2.9,8,1024,Dell,65802064.50000001,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,2,0,4.8
Netbook,3.87,17.3,1920 x 1080 pixels,127,1,3.6,9,512,Dell,94275000.0,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,8,256,ASUS,14517218.7,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,8,128,Lenovo,19817547.75,Windows 10 Home,0,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,4.0,17.3,1920 x 1080 pixels,127,1,2.2,8,256,Acer,30166114.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,3,0,4.1
Netbook,4.2,17.3,1920 x 1080 pixels,127,1,2.8,7,256,Acer,35822614.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,4,0,3.8
Netbook,2.18,15.6,1920 x 1080 pixels,141,1,2.4,7,256,HP,7219579.5,Windows 10 Home,1,0,1,1,1,Intel Core i3,NVIDIA,4 GB DDR4,0,2,0,2.4
Netbook,4.7,17.3,1920 x 1080 pixels,127,1,2.9,8,256,ASUS,101995368.3,Windows 10,2,0,0,1,0,Intel Core i9,NVIDIA,64 GB DDR4,1,3,0,4.8
Ultrabook,2.4,15.6,1920 x 1080 pixels,141,1,2.2,8,128,Mechrevo,16546205.250000002,Windows 10,0,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.1
Ultrabook,2.1,15.6,1920 x 1080 pixels,141,1,2.2,8,128,Mechrevo,15581206.35,Windows 10,0,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,3.8
Ultrabook,2.1,15.6,1920 x 1080 pixels,141,1,2.2,8,128,Mechrevo,17118265.95,Windows 10,0,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,4.5,17.3,1920 x 1080 pixels,127,0,2.9,7,512,MSI,56563114.5,Windows 10 Pro,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,0,5,0,3.9
Netbook,2.4,15.6,1920 x 1080 pixels,141,0,1.8,8,512,ASUS,27339750.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,1.8
Netbook,1.9,15.6,1920 x 1080 pixels,141,0,1.6,8,512,ASUS,10934014.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,3.4
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.2,8,256,ASUS,18853114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.1
Netbook,2.18,15.6,3480 x 2160 pixels,141,1,2.2,8,1024,Dell,30168000.0,Windows 10,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.1
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,7,1024,MSI,13762264.5,Windows 10 Home,2,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,0,3.5
Netbook,4.42,17.3,1920 x 1080 pixels,127,1,2.8,7,512,Dell,35822614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,0,0,3.8
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,8,512,HP,10368364.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,5.5,18.4,1920 x 1080 pixels,120,0,2.6,8,512,MSI,75418114.5,Windows 10 Home,2,0,1,1,1,Intel Core i7,NVIDIA,32 GB DDR4,1,5,0,4.3
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.2,8,128,MSI,14139364.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,2.2
Netbook,2.4,15.6,1920 x 1080 pixels,141,0,2.2,8,256,Dell,16592400.000000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,2.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.2,8,128,MSI,16024864.500000002,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,8,128,ASUS,12412623.6,Windows 10 Home,2,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.0
Netbook,4.57,17.3,1920 x 1080 pixels,127,1,2.9,7,128,HP,61540834.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR4,0,5,0,3.9
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.8,7,128,ASUS,12253864.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,3.8
Netbook,1.9,15.6,3840 x 2160 pixels,282,1,2.8,7,128,ASUS,18100800.0,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,1,0,2.8
Netbook,1.8,15.6,1080 x 1920 pixels,141,1,2.5,7,128,ASUS,5467761.45,DOS,2,0,1,1,1,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,3.1
Netbook,1.8,15.6,1080 x 1920 pixels,141,1,2.5,7,128,ASUS,7540114.5,DOS,2,0,1,1,1,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,3.1
Netbook,3.78,17.3,1920 x 1080 pixels,127,1,2.8,7,256,HP,33033205.8,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,5,0,3.8
Netbook,2.6,15.6,3840 x 2160 pixels,282,1,2.8,7,128,HP,26960764.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,5,0,3.8
Netbook,2.03,15.6,1920 x 1080 pixels,141,1,2.6,6,128,HP,17440875.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,0,0,2.6
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.8,7,128,HP,19466844.75,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,2,0,3.8
Netbook,4.2,17.3,1920 x 1080 pixels,127,1,2.8,7,128,Acer,32053311.450000003,Windows 10 Home,1,0,0,1,1,Intel Core i7,NVIDIA,16 GB DDR4,0,4,0,3.8
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.8,7,256,ASUS,18100611.45,Windows 10 Home,2,0,1,1,1,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,3.8
Netbook,3.5,17.3,1920 x 1080 pixels,127,1,2.6,6,128,Lenovo,14329611.45,Windows 10,3,0,0,1,1,Intel Core i7,INTEL,16 GB DDR4,0,2,0,3.5
